#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:anthus_aco" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:anthus_aco" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:anthus_aco">
#                <taxonset id="TaxonSet.anthus_aco" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:anthus_aco" name="distribution" x="@birthRate.t:anthus_aco">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@anthus_aco" id="treeLikelihood.anthus_aco" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:anthus_aco">
#            <siteModel id="SiteModel.s:anthus_aco" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:anthus_aco" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:anthus_aco" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:anthus_aco" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:anthus_aco" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:anthus_aco" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:anthus_aco" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate
1258000	-1771.6050433697292	-1863.6591704973257	92.05412712759653	-1863.6591704973257	0.014968211257909356	92.05412712759653	252.81801463058565
1259000	-1761.6596436142795	-1855.6662387992455	94.0065951849661	-1855.6662387992455	0.011603021712948424	94.0065951849661	263.3142610733361
1260000	-1768.9939119523665	-1864.4292421723005	95.43533021993406	-1864.4292421723005	0.01197250804312689	95.43533021993406	242.76772766698463
1261000	-1761.5487234217078	-1860.3654331021046	98.81670968039681	-1860.3654331021046	0.012976817033576525	98.81670968039681	382.4364434959699
1262000	-1767.760333161101	-1859.0902823225583	91.32994916145739	-1859.0902823225583	0.01356868179280685	91.32994916145739	240.8702505215942
1263000	-1768.1296533321472	-1863.363035794145	95.2333824619977	-1863.363035794145	0.011966360739421075	95.2333824619977	158.60887372069405
1264000	-1768.8320961238471	-1859.6705564559097	90.83846033206254	-1859.6705564559097	0.01819376828485409	90.83846033206254	176.420314705342
1265000	-1761.7104147102477	-1860.8967162000315	99.18630148978384	-1860.8967162000315	0.011479927425341064	99.18630148978384	248.3197654845801
1266000	-1756.6121300359346	-1853.970260037472	97.35813000153725	-1853.970260037472	0.01231459794210787	97.35813000153725	345.5358903548847
1267000	-1761.287567354917	-1858.8339454953002	97.54637814038331	-1858.8339454953002	0.013049990249209147	97.54637814038331	267.87732606474015
1268000	-1767.0817423452868	-1862.5311872442091	95.4494448989224	-1862.5311872442091	0.012521810326161778	95.4494448989224	247.28867919941723
1269000	-1766.6002593160172	-1861.1586311943217	94.55837187830451	-1861.1586311943217	0.011796267769091796	94.55837187830451	210.0324550576549
1270000	-1766.2128311245472	-1863.2137663817136	97.00093525716656	-1863.2137663817136	0.012570770652063771	97.00093525716656	248.9025031820485
1271000	-1765.199839350665	-1860.4454696768148	95.24563032614982	-1860.4454696768148	0.010743888471326691	95.24563032614982	291.4419072745133
1272000	-1760.1748749529338	-1861.074918214291	100.90004326135733	-1861.074918214291	0.010254852429940396	100.90004326135733	433.4594898307841
1273000	-1763.5699382295488	-1858.6936425069032	95.12370427735436	-1858.6936425069032	0.013720619812374655	95.12370427735436	191.4124067496639
1274000	-1768.0829786935356	-1861.9203317868478	93.83735309331225	-1861.9203317868478	0.013659733096795641	93.83735309331225	226.10475071546918
1275000	-1764.739886456376	-1868.8097247936178	104.06983833724166	-1868.8097247936178	0.00765902991531393	104.06983833724166	287.99918458431813
1276000	-1763.6041780361616	-1860.5790700347657	96.97489199860418	-1860.5790700347657	0.011704253474023757	96.97489199860418	352.66131904889573
1277000	-1764.6457713761959	-1856.5430710788892	91.89729970269325	-1856.5430710788892	0.014389162314540462	91.89729970269325	281.17918410440484
1278000	-1763.5122678351813	-1858.1142055087573	94.60193767357605	-1858.1142055087573	0.012774612309390363	94.60193767357605	370.2006545948224
1279000	-1769.2282113436431	-1860.8648044494762	91.63659310583313	-1860.8648044494762	0.01179656610842569	91.63659310583313	212.26669501026362
1280000	-1759.130986661183	-1856.3628673769608	97.23188071577778	-1856.3628673769608	0.011434267454827665	97.23188071577778	205.7695070997851
1281000	-1757.5804658727375	-1859.835404385296	102.25493851255845	-1859.835404385296	0.009540292174412338	102.25493851255845	397.6729423370702
1282000	-1756.6244001658595	-1854.653022966612	98.02862280075254	-1854.653022966612	0.010309790544565677	98.02862280075254	288.6616934224696
1283000	-1766.0199929336602	-1860.5207729237702	94.50077999010999	-1860.5207729237702	0.010978619255351393	94.50077999010999	176.4016462322241
1284000	-1762.2477619256888	-1859.74202737724	97.49426545155109	-1859.74202737724	0.01086580970920582	97.49426545155109	361.3476978547023
1285000	-1767.8171224118296	-1863.3211733040139	95.50405089218422	-1863.3211733040139	0.013767404531390345	95.50405089218422	315.21591365155695
1286000	-1759.918758315695	-1856.824781105527	96.9060227898321	-1856.824781105527	0.014788121604591784	96.9060227898321	246.10751462307266
1287000	-1760.7884043395638	-1858.355175336467	97.56677099690319	-1858.355175336467	0.012821313436618693	97.56677099690319	293.9614443796526
1288000	-1763.0469558177058	-1864.0439991553665	100.99704333766071	-1864.0439991553665	0.007929251432043956	100.99704333766071	331.38548179389807
1289000	-1772.44577962918	-1864.1268169483637	91.68103731918386	-1864.1268169483637	0.020821640076367227	91.68103731918386	219.63098797281754
1290000	-1764.143370247013	-1856.9431036386507	92.7997333916375	-1856.9431036386507	0.013044776917993798	92.7997333916375	370.69320426331336
1291000	-1762.7494809432749	-1859.4036433929205	96.65416244964553	-1859.4036433929205	0.012202162941712339	96.65416244964553	248.18750994617346
1292000	-1762.775457055323	-1859.8965422197182	97.1210851643952	-1859.8965422197182	0.009801600543468614	97.1210851643952	333.0856365846965
1293000	-1770.3857205873237	-1860.0092281935993	89.62350760627554	-1860.0092281935993	0.015375205805952238	89.62350760627554	266.71607004838125
1294000	-1762.0414755131271	-1857.4235791876793	95.38210367455203	-1857.4235791876793	0.011249142264315466	95.38210367455203	250.59915648414247
1295000	-1757.515951203443	-1859.4655160188747	101.94956481543181	-1859.4655160188747	0.009895826811838716	101.94956481543181	364.62777490798396
1296000	-1765.4301733432076	-1857.6186941032142	92.18852076000672	-1857.6186941032142	0.012125590602268395	92.18852076000672	297.8043881076043
1297000	-1766.2913622559354	-1858.7548940834854	92.46353182755006	-1858.7548940834854	0.014659125171127588	92.46353182755006	283.1851775507109
1298000	-1765.7638327258674	-1858.3801046834292	92.61627195756185	-1858.3801046834292	0.01446485641476971	92.61627195756185	160.2389426518304
1299000	-1761.5688019450135	-1856.9976997502208	95.42889780520727	-1856.9976997502208	0.010749753611396944	95.42889780520727	156.58119206465742
1300000	-1772.3781825160163	-1864.9365718451936	92.55838932917736	-1864.9365718451936	0.013171816047284905	92.55838932917736	404.51057389999085
1301000	-1762.3152321672533	-1861.413096051598	99.09786388434469	-1861.413096051598	0.010205298339980282	99.09786388434469	360.16842795197897
1302000	-1761.1354391822022	-1855.7318167321203	94.59637754991807	-1855.7318167321203	0.011934579620091536	94.59637754991807	183.8986962197482
1303000	-1764.8918616405765	-1863.1940362798662	98.30217463928975	-1863.1940362798662	0.010149916938852538	98.30217463928975	287.6243252552752
1304000	-1760.8677029025434	-1857.4085761417332	96.54087323918966	-1857.4085761417332	0.012000175845444015	96.54087323918966	256.55840781542634
1305000	-1760.893979302713	-1853.709983511753	92.81600420904019	-1853.709983511753	0.0142380717237423	92.81600420904019	319.52723825085326
1306000	-1759.5795495641912	-1860.3528442117708	100.7732946475796	-1860.3528442117708	0.009628229944894309	100.7732946475796	346.4313705296005
1307000	-1759.5955690690996	-1865.4342781603707	105.83870909127113	-1865.4342781603707	0.007727184481864056	105.83870909127113	496.1320703951356
1308000	-1769.4533825833005	-1858.2891249587387	88.83574237543836	-1858.2891249587387	0.01595274031313917	88.83574237543836	118.34757785835752
1309000	-1760.026083394759	-1855.3102153532493	95.28413195849029	-1855.3102153532493	0.012983238386089807	95.28413195849029	216.67636653183322
1310000	-1760.8680293531806	-1858.1867001540706	97.31867080089009	-1858.1867001540706	0.011473429704528451	97.31867080089009	247.83009567567515
1311000	-1761.200125072039	-1858.9287993554165	97.72867428337747	-1858.9287993554165	0.011016089803340587	97.72867428337747	198.5819189542619
1312000	-1770.4430707767299	-1860.0061836942418	89.56311291751203	-1860.0061836942418	0.014116635506233743	89.56311291751203	310.5305506557922
1313000	-1775.565517438035	-1865.9777274232833	90.4122099852485	-1865.9777274232833	0.016837135971430314	90.4122099852485	232.13270951279588
1314000	-1763.0489656395612	-1857.7132408889636	94.6642752494023	-1857.7132408889636	0.015106501959921404	94.6642752494023	217.40016205106647
1315000	-1764.267800900343	-1863.5399603559329	99.27215945558986	-1863.5399603559329	0.013067827014038866	99.27215945558986	308.2098118602293
1316000	-1767.007787524478	-1861.8887261435646	94.88093861908652	-1861.8887261435646	0.009558674774336607	94.88093861908652	437.7579395978967
1317000	-1761.7756777153663	-1855.6282250476638	93.85254733229746	-1855.6282250476638	0.01370323378713376	93.85254733229746	215.75080702573854
1318000	-1768.321563393722	-1861.8621468873805	93.54058349365842	-1861.8621468873805	0.011352268599470635	93.54058349365842	204.20241031376767
1319000	-1766.009728898598	-1864.2452736379628	98.23554473936483	-1864.2452736379628	0.013092930712928856	98.23554473936483	479.0277001458008
1320000	-1769.0453272331392	-1863.4074528714498	94.36212563831054	-1863.4074528714498	0.010460695613119365	94.36212563831054	285.92808057624256
1321000	-1766.4087800822524	-1861.8624774398697	95.45369735761727	-1861.8624774398697	0.009097245152758528	95.45369735761727	185.71359571436804
1322000	-1767.9712774302182	-1859.5341889505028	91.56291152028456	-1859.5341889505028	0.013705708471991096	91.56291152028456	216.0796510772502
1323000	-1770.2486658642174	-1864.2992675337046	94.05060166948725	-1864.2992675337046	0.013145674263655583	94.05060166948725	279.2256133339979
1324000	-1762.6623111884778	-1857.2451317986427	94.5828206101648	-1857.2451317986427	0.01392876717847942	94.5828206101648	252.34048640960202
1325000	-1761.7529559660984	-1856.3221183253445	94.56916235924606	-1856.3221183253445	0.013750113114760763	94.56916235924606	226.0421458822024
1326000	-1762.0991780160325	-1856.930817394606	94.83163937857341	-1856.930817394606	0.014654612424223015	94.83163937857341	275.47227993886025
1327000	-1760.8695501021084	-1858.3511889657784	97.48163886366996	-1858.3511889657784	0.011901541965772679	97.48163886366996	348.0208653022487
1328000	-1763.4085082678744	-1859.1429448541605	95.73443658628607	-1859.1429448541605	0.012928958321040858	95.73443658628607	267.6323849676582
1329000	-1759.3048546764999	-1858.0800458660833	98.77519118958337	-1858.0800458660833	0.009794279571321415	98.77519118958337	364.6318388467239
1330000	-1764.5544019840602	-1862.7800692400124	98.22566725595226	-1862.7800692400124	0.008973370482087802	98.22566725595226	383.0907540579656
1331000	-1764.746691402177	-1862.237227396256	97.49053599407887	-1862.237227396256	0.009840757964193316	97.49053599407887	321.0838249915303
1332000	-1772.1211001192778	-1862.369127991052	90.24802787177408	-1862.369127991052	0.013738204265121314	90.24802787177408	259.4111795349107
1333000	-1765.2654209331379	-1859.0229299839298	93.7575090507918	-1859.0229299839298	0.013601185428760052	93.7575090507918	205.34527575142465
1334000	-1758.5264620789424	-1856.2922428591514	97.76578078020913	-1856.2922428591514	0.012731178808182544	97.76578078020913	293.9891484230493
1335000	-1762.0229718847752	-1857.919769271258	95.89679738648293	-1857.919769271258	0.011285028994814143	95.89679738648293	229.85152270337497
1336000	-1760.9255660241513	-1858.3787440931944	97.45317806904322	-1858.3787440931944	0.013059416168456399	97.45317806904322	320.5863465158081
1337000	-1768.5367550393314	-1865.2579913397449	96.7212363004134	-1865.2579913397449	0.012336328910537644	96.7212363004134	234.15905191815207
1338000	-1759.5607859452668	-1859.6952195689544	100.13443362368747	-1859.6952195689544	0.011068691529712037	100.13443362368747	316.8648560732014
1339000	-1764.0091270228882	-1856.7870483215338	92.77792129864575	-1856.7870483215338	0.012894746297001351	92.77792129864575	238.67566159884493
1340000	-1763.715989059589	-1858.188003697972	94.47201463838292	-1858.188003697972	0.011254138901487696	94.47201463838292	285.1940636509888
1341000	-1765.9199536734147	-1862.167938521881	96.24798484846626	-1862.167938521881	0.012929944352022322	96.24798484846626	304.15525966156554
1342000	-1772.350996239933	-1865.4512617736725	93.10026553373942	-1865.4512617736725	0.015083232976409955	93.10026553373942	254.09211783713698
1343000	-1764.5744143749114	-1860.8920182871339	96.3176039122225	-1860.8920182871339	0.010924802301511747	96.3176039122225	257.92034072440316
1344000	-1768.1951626892258	-1863.643572193344	95.44840950411829	-1863.643572193344	0.011592352450848243	95.44840950411829	302.38281981159037
1345000	-1760.4963795188196	-1855.8537386770647	95.35735915824512	-1855.8537386770647	0.014748287066157566	95.35735915824512	247.77338216681932
1346000	-1770.0354587521665	-1863.921522100527	93.88606334836058	-1863.921522100527	0.013590798721732964	93.88606334836058	326.71647501862697
1347000	-1765.2226870474035	-1858.9190694705699	93.69638242316631	-1858.9190694705699	0.012935021055757534	93.69638242316631	351.8093756398298
1348000	-1769.2817518305442	-1860.877630669794	91.59587883924983	-1860.877630669794	0.013292001182342512	91.59587883924983	220.70207377895687
1349000	-1766.2833865078699	-1859.6720738865026	93.38868737863277	-1859.6720738865026	0.01414906263371378	93.38868737863277	270.3557399617099
1350000	-1758.3557350092194	-1855.6071171664767	97.25138215725734	-1855.6071171664767	0.010438970606169785	97.25138215725734	368.26901696042404
1351000	-1765.6542174689946	-1859.2684012241268	93.61418375513217	-1859.2684012241268	0.014392807764137056	93.61418375513217	274.77638234177675
1352000	-1769.507926560347	-1859.9856902053923	90.47776364504527	-1859.9856902053923	0.012914964731416326	90.47776364504527	344.3416380374985
1353000	-1763.370632036598	-1859.2417875801361	95.87115554353821	-1859.2417875801361	0.012022785333915103	95.87115554353821	209.91344724007794
1354000	-1764.0004511451034	-1858.8809150840464	94.88046393894305	-1858.8809150840464	0.01203404487089525	94.88046393894305	186.94698253277414
1355000	-1761.6904665317961	-1858.029696478521	96.33922994672483	-1858.029696478521	0.010894301171738084	96.33922994672483	260.2715851995455
1356000	-1764.4798275578903	-1857.3944787139624	92.91465115607214	-1857.3944787139624	0.011607593938384566	92.91465115607214	169.0872797421348
1357000	-1764.0709954611907	-1856.6944357113725	92.62344025018183	-1856.6944357113725	0.014100371003627349	92.62344025018183	244.11814157329223
1358000	-1763.8928735912032	-1861.196168241882	97.30329465067895	-1861.196168241882	0.013103411364961782	97.30329465067895	315.79307965946543
1359000	-1765.5132231151606	-1862.038461789573	96.52523867441232	-1862.038461789573	0.009879818413992889	96.52523867441232	180.42201136911558
1360000	-1766.6882194065297	-1862.3951951989907	95.70697579246105	-1862.3951951989907	0.012526894891386744	95.70697579246105	300.84554562160025
1361000	-1763.586543830926	-1858.8180422377868	95.23149840686064	-1858.8180422377868	0.012018047389394007	95.23149840686064	357.999983892181
1362000	-1763.7323828187816	-1861.7953700421122	98.06298722333054	-1861.7953700421122	0.00911311126787947	98.06298722333054	391.5560765395751
1363000	-1767.489239813863	-1862.4679903788901	94.97875056502723	-1862.4679903788901	0.013124168602291297	94.97875056502723	292.0574094815762
1364000	-1766.8237689489295	-1862.8385471172912	96.01477816836172	-1862.8385471172912	0.010426584542597116	96.01477816836172	458.7395113829833
1365000	-1770.7080978231788	-1865.7350655401028	95.02696771692399	-1865.7350655401028	0.012821696531078853	95.02696771692399	310.0106031934991
1366000	-1763.9656440720698	-1857.066035215685	93.10039114361506	-1857.066035215685	0.012927386763614683	93.10039114361506	162.58333861507634
1367000	-1768.3171316837572	-1865.835426001993	97.51829431823572	-1865.835426001993	0.009652191766857669	97.51829431823572	265.4737761354843
1368000	-1765.4623379778666	-1861.2861836978923	95.82384572002576	-1861.2861836978923	0.010812362145205014	95.82384572002576	268.5949655876129
1369000	-1762.6874822109849	-1855.6823938069042	92.99491159591938	-1855.6823938069042	0.014741155449550538	92.99491159591938	366.1031670815522
1370000	-1773.2501380936083	-1866.2570953808151	93.00695728720677	-1866.2570953808151	0.014321744638443396	93.00695728720677	209.7180653640854
1371000	-1765.6030565121255	-1860.1609977489413	94.55794123681578	-1860.1609977489413	0.01224272625661729	94.55794123681578	263.3971303866531
1372000	-1763.1557490280848	-1856.8098796541892	93.65413062610438	-1856.8098796541892	0.013563488735369562	93.65413062610438	160.29898265579388
1373000	-1762.0472860464574	-1857.9995562195425	95.95227017308498	-1857.9995562195425	0.013012320567780258	95.95227017308498	282.1305168528777
1374000	-1765.3527521806586	-1861.720963722301	96.36821154164215	-1861.720963722301	0.010680945515539797	96.36821154164215	296.5480199827659
1375000	-1759.4587380331934	-1855.5498851888972	96.09114715570378	-1855.5498851888972	0.013114003715679426	96.09114715570378	331.26658146722207
1376000	-1757.143806149113	-1855.73238788749	98.58858173837677	-1855.73238788749	0.010983275772931293	98.58858173837677	369.61575196537575
1377000	-1766.3533668029718	-1861.073740467198	94.7203736642261	-1861.073740467198	0.01423588263254689	94.7203736642261	284.4215431119048
1378000	-1763.9747993224353	-1859.5888009806174	95.61400165818213	-1859.5888009806174	0.011896236734114395	95.61400165818213	285.7993974983144
1379000	-1764.0231629959794	-1857.2260765212286	93.20291352524926	-1857.2260765212286	0.012855046263340504	93.20291352524926	232.66024703896912
1380000	-1766.8990109074778	-1862.4117674155757	95.51275650809788	-1862.4117674155757	0.012241417255883668	95.51275650809788	196.11330300282484
1381000	-1771.8376345824354	-1866.6271378260153	94.78950324358004	-1866.6271378260153	0.01067203356086994	94.78950324358004	354.4152947099995
1382000	-1758.5319064031976	-1856.4129729315314	97.88106652833375	-1856.4129729315314	0.01068193319387615	97.88106652833375	245.47216628333894
1383000	-1763.9401844851022	-1860.0015827051832	96.06139822008089	-1860.0015827051832	0.009375984860395209	96.06139822008089	305.5910754193479
1384000	-1770.5288324698063	-1863.9299789229094	93.40114645310318	-1863.9299789229094	0.01237811777586068	93.40114645310318	278.4629958075606
1385000	-1771.0542714255105	-1865.690606646619	94.63633522110848	-1865.690606646619	0.012676132447282499	94.63633522110848	298.5850589205668
1386000	-1764.8530674784863	-1857.9016943014756	93.04862682298918	-1857.9016943014756	0.013301016518640463	93.04862682298918	333.92991972410977
1387000	-1761.9275657273674	-1856.26608493807	94.33851921070259	-1856.26608493807	0.013048489827680946	94.33851921070259	257.133975346948
1388000	-1759.8858043399641	-1854.7474438994832	94.8616395595191	-1854.7474438994832	0.013503745567255377	94.8616395595191	329.33747471085786
1389000	-1754.063788353514	-1854.4605405893158	100.39675223580187	-1854.4605405893158	0.010622742815319273	100.39675223580187	277.2659695396487
1390000	-1768.2041014633912	-1861.223498577257	93.01939711386584	-1861.223498577257	0.014100476865724567	93.01939711386584	280.66745550016634
1391000	-1763.108056454937	-1860.623713167682	97.51565671274481	-1860.623713167682	0.013732544052009193	97.51565671274481	241.22011694022515
1392000	-1767.4669200590833	-1863.2071956837926	95.74027562470937	-1863.2071956837926	0.012514430441208332	95.74027562470937	314.99248676314363
1393000	-1768.3546386547603	-1863.143834376809	94.78919572204889	-1863.143834376809	0.015098999904821355	94.78919572204889	221.7812605478596
1394000	-1762.7256498820911	-1860.7508450994364	98.02519521734527	-1860.7508450994364	0.009455587114490583	98.02519521734527	265.68214756135876
1395000	-1763.2358933052171	-1856.8760786526334	93.64018534741629	-1856.8760786526334	0.013204005029747503	93.64018534741629	237.1557789809887
1396000	-1764.2307643791544	-1858.661870412222	94.43110603306762	-1858.661870412222	0.011987650415319639	94.43110603306762	198.14971517351503
1397000	-1770.881567091057	-1863.2771848241455	92.39561773308863	-1863.2771848241455	0.013541463209459691	92.39561773308863	204.81938683516566
1398000	-1759.9570525184317	-1856.1728029959156	96.21575047748397	-1856.1728029959156	0.011892995803935127	96.21575047748397	290.5646540292841
1399000	-1758.93951084398	-1855.9203773577688	96.98086651378877	-1855.9203773577688	0.012057755673580889	96.98086651378877	246.13265812063483
1400000	-1760.9052335759798	-1857.3679550320342	96.46272145605441	-1857.3679550320342	0.012212700450977334	96.46272145605441	204.13039703237922
1401000	-1759.729183466902	-1854.4834839894208	94.75430052251883	-1854.4834839894208	0.012911802679703847	94.75430052251883	360.41974885968494
1402000	-1771.5530935796285	-1860.9652562606097	89.41216268098127	-1860.9652562606097	0.014422753391946593	89.41216268098127	210.44954091287283
1403000	-1763.107154754067	-1855.6811305979538	92.57397584388669	-1855.6811305979538	0.014619648227210126	92.57397584388669	237.15073716500729
1404000	-1760.5921110057207	-1862.0624260317445	101.47031502602378	-1862.0624260317445	0.010357654761195951	101.47031502602378	319.55427172527465
1405000	-1761.9346131349523	-1862.7465515669287	100.81193843197634	-1862.7465515669287	0.010127388757257967	100.81193843197634	365.14009114073616
1406000	-1756.8870648984807	-1858.6278033038443	101.74073840536349	-1858.6278033038443	0.009758601045278079	101.74073840536349	287.10312755110544
1407000	-1762.556944747914	-1854.9211508826295	92.36420613471549	-1854.9211508826295	0.012486779954281645	92.36420613471549	164.62117634546118
1408000	-1759.2856994442723	-1859.0608371580913	99.77513771381908	-1859.0608371580913	0.008793250595935036	99.77513771381908	257.7280574218567
1409000	-1764.851647711307	-1861.4256504086356	96.57400269732868	-1861.4256504086356	0.011003849788007662	96.57400269732868	222.8062438383662
1410000	-1767.9041487209254	-1858.3404638762074	90.43631515528209	-1858.3404638762074	0.015545566807419269	90.43631515528209	428.19827890353713
1411000	-1760.1921942869776	-1857.7092433834725	97.51704909649494	-1857.7092433834725	0.010341776469083394	97.51704909649494	197.19285677675023
1412000	-1760.0374992433428	-1858.7192280470042	98.68172880366147	-1858.7192280470042	0.00975278590680822	98.68172880366147	287.86824481114667
1413000	-1768.6124306400316	-1861.1541684578633	92.54173781783184	-1861.1541684578633	0.01497082633925567	92.54173781783184	260.28192016367456
1414000	-1761.9378641509297	-1863.398079564839	101.46021541390918	-1863.398079564839	0.008463138019346651	101.46021541390918	372.67497335020033
1415000	-1764.8215522483208	-1858.9493062485537	94.12775400023303	-1858.9493062485537	0.012334474765583558	94.12775400023303	236.17837537524065
1416000	-1767.7415786428626	-1860.0827592689097	92.34118062604708	-1860.0827592689097	0.013838034195394719	92.34118062604708	320.3959490114982
1417000	-1761.2838055025866	-1858.6627653298822	97.37895982729555	-1858.6627653298822	0.01071241151301691	97.37895982729555	388.34776472658
1418000	-1770.5381924537041	-1860.6964434800318	90.15825102632762	-1860.6964434800318	0.014533732398585523	90.15825102632762	368.6030932855448
1419000	-1763.5964859975459	-1861.7447420593041	98.14825606175836	-1861.7447420593041	0.01017911106799262	98.14825606175836	526.2604154491117
1420000	-1763.79735289872	-1857.7520793873448	93.95472648862471	-1857.7520793873448	0.011937871938209442	93.95472648862471	278.1986744039615
1421000	-1768.7247600052256	-1859.245042240242	90.52028223501627	-1859.245042240242	0.013455731216211018	90.52028223501627	377.91419110966535
1422000	-1761.91878536697	-1856.4525022589885	94.53371689201836	-1856.4525022589885	0.012435072351215798	94.53371689201836	316.8723926377291
1423000	-1765.9638889374583	-1862.592190196067	96.62830125860873	-1862.592190196067	0.01297007733921546	96.62830125860873	235.75390921356882
1424000	-1763.6031649758143	-1857.5213889964325	93.91822402061834	-1857.5213889964325	0.014024163069269669	93.91822402061834	198.52345231132787
1425000	-1767.4173248221339	-1861.5329066875972	94.1155818654633	-1861.5329066875972	0.012316604410780965	94.1155818654633	404.4226446026022
1426000	-1765.489691624942	-1863.461582350956	97.97189072601387	-1863.461582350956	0.009060956852919187	97.97189072601387	427.8222518989266
1427000	-1769.3735156759599	-1869.0788733161753	99.70535764021541	-1869.0788733161753	0.011135144278518094	99.70535764021541	325.28414199910895
1428000	-1771.0909170851037	-1867.998528001957	96.90761091685351	-1867.998528001957	0.013171199509610713	96.90761091685351	278.1829893354273
1429000	-1759.2801589179446	-1855.5939840604926	96.31382514254793	-1855.5939840604926	0.011599281472078211	96.31382514254793	367.30841682386944
1430000	-1765.0970946426573	-1857.1428000008225	92.04570535816512	-1857.1428000008225	0.013346472891471032	92.04570535816512	195.12224454745058
1431000	-1760.9013013298886	-1859.9300009799886	99.02869965010002	-1859.9300009799886	0.010413374283746873	99.02869965010002	271.40000387324517
1432000	-1760.6577889433197	-1863.189506245556	102.53171730223639	-1863.189506245556	0.009748265748593568	102.53171730223639	319.8803107150976
1433000	-1762.0530064682391	-1858.7593919076016	96.70638543936252	-1858.7593919076016	0.011661611046913664	96.70638543936252	237.59781811084616
1434000	-1768.7717066930854	-1863.5701743420777	94.79846764899233	-1863.5701743420777	0.014515592857283975	94.79846764899233	276.4959651859758
1435000	-1762.3629213088261	-1856.6612942940685	94.29837298524248	-1856.6612942940685	0.0135327890084842	94.29837298524248	216.5432062115674
1436000	-1768.9655036182455	-1865.6599236009722	96.69441998272673	-1865.6599236009722	0.011291955197614435	96.69441998272673	425.2632697764709
1437000	-1757.4840286586682	-1856.7664258432112	99.28239718454292	-1856.7664258432112	0.010659812626894593	99.28239718454292	358.3121498449983
1438000	-1771.2209090366973	-1864.2001565983207	92.97924756162332	-1864.2001565983207	0.012855993520890336	92.97924756162332	273.30866467108916
1439000	-1768.1744596818073	-1862.5120517491102	94.33759206730291	-1862.5120517491102	0.009687777769622354	94.33759206730291	324.29325163206767
1440000	-1760.5517074280447	-1855.496237413546	94.9445299855012	-1855.496237413546	0.011387170011865571	94.9445299855012	337.55155234840356
1441000	-1758.84216338875	-1857.1610629504994	98.31889956174946	-1857.1610629504994	0.010661207655878174	98.31889956174946	289.6863733603457
1442000	-1762.6061797046787	-1854.369409509609	91.76322980493048	-1854.369409509609	0.014582373849171852	91.76322980493048	176.41162627245583
1443000	-1765.010923257905	-1859.5152585181368	94.5043352602317	-1859.5152585181368	0.016268829781922896	94.5043352602317	256.5356503459933
1444000	-1772.753908883681	-1864.9361484459757	92.18223956229465	-1864.9361484459757	0.013487206232699446	92.18223956229465	206.07324768757647
1445000	-1766.4257004528893	-1859.104923655201	92.67922320231173	-1859.104923655201	0.012030079165031606	92.67922320231173	313.0813327643112
1446000	-1766.0218623244407	-1858.7872612065482	92.76539888210745	-1858.7872612065482	0.013948751596975876	92.76539888210745	185.9304795375071
1447000	-1762.495489662692	-1857.2685417863584	94.7730521236663	-1857.2685417863584	0.014051141089885817	94.7730521236663	220.3628396193212
1448000	-1757.1926064569284	-1857.362370596415	100.16976413948662	-1857.362370596415	0.010406142908949763	100.16976413948662	324.88091154809496
1449000	-1764.5972479621903	-1857.5534184905202	92.95617052833	-1857.5534184905202	0.012563286528507108	92.95617052833	306.6035083443162
1450000	-1760.8285627924636	-1856.4729485382702	95.64438574580664	-1856.4729485382702	0.012196740855437677	95.64438574580664	225.27200385730123
1451000	-1762.7636325591127	-1858.722147264007	95.95851470489424	-1858.722147264007	0.011167132636572945	95.95851470489424	192.46364905767962
1452000	-1763.2316842262949	-1858.7534119866373	95.52172776034229	-1858.7534119866373	0.011745256474523982	95.52172776034229	311.95721536298635
1453000	-1762.2698664587647	-1859.17233615668	96.90246969791548	-1859.17233615668	0.012679270493533101	96.90246969791548	264.14730039614517
1454000	-1759.7785170202908	-1855.7242445667873	95.94572754649644	-1855.7242445667873	0.014241385351178313	95.94572754649644	292.3656519008586
